customer_id,credit_lines_outstanding,loan_amt_outstanding,total_debt_outstanding,income,years_employed,fico_score,default
2768509,0,2648.874424,3478.211903,64766.35277,6,596,0
4547037,5,3103.034567,31664.37993,78268.55336,6,550,1
8035625,1,1581.799592,2671.181678,29732.94028,5,748,0
2277905,5,1270.674599,7519.127257,24871.66176,3,658,1
6883541,0,3299.467293,4341.837971,56809.87853,5,604,0
2151633,0,3957.085097,2229.970449,64601.81479,3,596,0
4244867,0,6066.875302,6514.303081,96219.02653,4,582,0
8314970,0,1974.038916,2917.093259,34752.484,3,678,0
5547591,1,2989.147487,4409.164873,54602.76451,7,721,0
2701532,1,3636.844904,8606.338304,64715.60131,4,564,0
8769267,0,6300.582117,7474.957664,84499.7897,2,444,0
8779635,0,4467.725546,1056.9908,56669.95577,4,644,0
5756030,1,2556.272092,5209.90321,54377.88925,6,687,0
8616155,0,3749.271119,4804.847247,80476.84117,6,659,0
3054807,2,2203.845221,5700.662492,43903.59859,7,734,0
5994878,1,4723.808857,6165.019451,64753.1715,5,697,0
1795927,1,6428.623893,8201.759687,101770.762,7,688,0
1363623,2,3612.683538,8309.497401,76414.20794,7,688,0
5247354,1,2170.301059,4380.803105,47125.06613,6,669,0
4696756,1,3926.10633,6114.329839,51764.60197,7,733,0
6533461,3,1886.332409,6707.579825,50245.35959,9,618,0
7888346,5,6581.243564,25819.40446,89069.95813,3,573,1
1325048,0,2486.821904,482.2519991,48225.19991,4,636,0
6690440,1,3671.621828,6886.493819,57595.09129,5,667,0
7820525,0,4748.917715,3002.12673,76460.27558,6,600,0
3747842,0,6198.634889,2085.054941,89807.7372,5,583,0
1158752,0,4616.266231,7225.055817,86583.15825,2,685,0
1293825,0,5559.045907,4353.633287,77484.85921,3,685,0
2114595,1,2481.74153,5350.034409,54087.20915,6,620,0
3992118,0,3319.563458,500.9103094,50091.03094,5,798,0
2998109,0,3430.899453,1359.8282,59571.22428,4,601,0
4513114,0,4848.000386,6017.346742,71244.04056,3,626,0
1387769,1,3494.305923,7732.618719,72967.44111,5,583,0
5200380,0,4996.052947,5596.093732,86885.49097,5,613,0
6711687,3,2844.869116,8170.877967,44451.98773,5,692,0
8953081,0,1886.273642,2744.071296,46137.16565,5,697,0
4428241,1,6360.292292,12456.45229,98032.41352,5,649,0
3432703,1,3911.389527,5794.104794,66328.81647,6,640,0
4530584,2,5411.248969,20077.71047,116714.541,5,671,0
1553602,5,5899.257667,21851.7523,77147.37475,4,533,1
6339447,0,3789.303192,7498.883291,66556.91298,4,710,0
6549361,0,3682.811599,7350.335804,70617.11732,3,633,0
5708050,2,2826.967832,9195.018555,50128.23158,4,525,0
1011637,2,2766.877502,7594.676517,48243.41618,7,744,0
3158300,0,3966.419605,1313.565097,69852.44127,6,703,0
2894675,3,3004.118279,14313.29897,71393.64743,4,520,1
1593263,5,6775.11242,22579.11278,84112.19698,3,526,1
4994031,5,5127.58266,25039.71789,81493.80969,3,637,1
4917015,1,3026.704351,8609.634544,69734.85729,6,724,0
3645784,2,3877.723522,8171.045006,51623.2647,3,594,0
7368622,1,2607.082244,5545.776271,62277.92514,7,711,0
8872311,2,2728.576854,8302.827464,57251.33064,6,702,0
6475338,0,2113.274471,3707.408242,42796.70571,3,583,0
3828435,0,2222.78657,4300.982034,42838.96642,5,614,0
8548746,0,3873.220136,1240.953419,50163.39395,5,689,0
7403804,5,2912.381318,15066.0433,60254.55973,5,632,1
1540288,5,5003.146586,15999.84542,61201.95876,6,534,1
6594148,4,2346.7141,14539.24991,73728.34819,7,527,0
4626798,0,4382.349808,3680.132682,65734.30343,4,639,0
1112744,0,4199.445147,3504.594822,73542.78153,6,693,0
1237229,3,6670.650548,17780.99703,92157.14643,5,664,0
3876341,0,3891.850263,1605.803089,70722.00469,6,694,0
5376255,1,4817.516052,9998.191965,77425.06043,3,623,0
6716168,1,6247.089269,13370.23392,93410.06926,6,684,0
1979964,1,2856.880421,3508.888272,35554.7329,6,766,0
1906042,1,5066.455657,8095.410062,78217.27734,4,787,0
3395179,5,4079.979057,17234.66352,52782.61741,3,594,1
1452287,0,2527.576756,1895.452799,60784.78825,5,619,0
7779970,0,3876.924873,3533.706075,86002.68217,7,673,0
5161449,0,2416.864951,2737.185994,35937.89586,2,675,0
7293223,5,3930.156675,29666.00999,90116.43984,5,524,1
8767864,0,4815.344833,5746.177221,61537.44984,2,720,0
5363682,0,2396.252119,6137.515627,64158.32482,4,587,0
5816386,1,3207.939658,6305.865606,46844.4469,3,643,0
4226325,0,2933.095187,2752.932095,45288.6718,2,572,0
7377840,0,5243.878277,7885.836228,92903.49236,5,682,0
3307631,1,4244.313394,11466.92897,86037.27439,5,713,0
2382376,1,4837.754682,10072.48161,80800.53648,6,682,0
6066730,0,4913.62507,5575.521986,60092.08176,4,801,0
5387191,5,4638.233339,24676.74922,74116.91057,1,623,1
5460849,1,2520.098738,8725.10136,69282.18849,3,680,0
8243602,1,2790.949872,5866.707719,43764.74258,2,560,0
3020169,0,5260.617814,7493.654748,94485.27036,4,735,0
8761571,0,3520.312078,4455.993232,60790.40343,6,697,0
4015637,3,3045.538598,10678.34497,55181.88844,5,624,0
4772900,1,2733.86834,5434.690811,50434.79113,5,690,0
8602547,5,3622.277712,28124.38665,82712.63653,7,625,1
7863274,0,2669.332761,3590.105671,63122.30213,5,626,0
2586208,0,4329.363796,2994.513111,66880.90379,3,648,0
3253870,5,7923.291746,26990.77219,103189.7621,4,518,1
3832882,1,4504.946535,7617.872219,73955.3173,5,671,0
7922356,0,4494.97308,5323.889431,65060.55585,3,639,0
7156180,4,3152.524964,16396.81954,67994.03509,5,553,1
7391158,5,2555.95912,14254.51056,54949.7268,5,527,1
3097093,3,5406.961466,20433.26019,86147.93438,3,656,1
8490683,4,3187.787229,13178.68488,51857.87714,1,557,1
7809785,2,4123.835812,9108.77319,66902.78477,5,668,0
5769396,0,4287.047784,3628.729181,71994.88869,7,679,0
2860204,1,4589.405569,11069.40948,77213.42062,4,632,0
1815900,1,4220.434244,7419.839743,86011.37032,5,600,0
3955963,3,2431.534589,10622.78665,58988.61721,6,579,0
1026260,1,2058.862231,5111.730815,52357.90446,7,594,0
5801109,0,4731.871235,6233.181157,78139.83297,4,667,0
8104269,5,3944.134878,24299.45317,77410.90442,4,586,1
8259740,0,2576.20225,4524.948706,47131.02436,2,658,0
8853921,1,4727.868166,7231.952443,76459.25915,5,605,0
3575305,5,4861.818817,18505.04417,73703.90473,3,449,1
4197931,1,3171.058726,5859.956348,72282.27804,6,595,0
7028158,5,4498.899774,20469.41522,61989.51099,2,616,1
4690993,4,2901.083111,13592.68657,48998.24784,0,494,1
4949319,0,4832.122071,4288.906349,92586.4218,5,625,0
5977447,0,1294.294298,343.2459564,23845.18417,6,644,0
6053019,4,5355.534947,19208.84945,74273.67604,3,558,1
6862544,1,3855.298781,8472.845122,72030.72158,6,658,0
8961685,3,3432.963935,13392.90788,76964.57596,4,542,0
5393992,0,2362.028212,5387.927581,56295.78229,2,634,0
2220341,0,3892.356821,3076.203528,55708.87641,3,613,0
4868301,0,3953.94601,3033.332368,59165.26754,4,537,0
7948114,0,3097.707507,3839.079965,48185.18351,4,611,0
5973959,1,3197.668552,8038.248905,78495.47252,5,697,0
7879698,0,5753.791237,5136.914995,98651.8688,2,628,0
8533572,1,3375.810514,8094.082045,78082.99613,5,682,0
2196702,2,3546.308407,8356.299131,66891.53299,6,743,0
1730779,2,4232.566954,12577.06121,93291.13593,6,658,0
4190822,0,2116.229746,2849.022844,40035.18095,4,587,0
1595432,1,4686.365599,8431.710209,78907.37021,6,635,0
5515323,1,4387.967563,8434.275562,68861.18172,5,688,0
3834423,0,5324.281287,5553.799178,78857.55948,3,676,0
6993441,1,4546.526373,8893.496284,81875.94971,7,661,0
1341468,1,3564.841743,8127.502529,74865.50126,7,651,0
1440960,0,2765.161787,2275.062535,64236.27339,5,668,0
5693718,1,4111.428515,7425.341475,76738.90173,5,685,0
6861510,0,4458.132629,4541.520978,80818.05029,4,718,0
2199041,2,2921.510404,4603.476091,46441.23625,8,713,0
7371387,5,4093.610031,20724.27502,64713.01049,5,564,1
7224105,1,3764.29512,6189.935987,50801.38961,4,695,0
4513011,2,2142.904417,4889.345114,35048.52937,5,554,0
7639867,0,3287.54147,487.5132161,48751.32161,4,670,0
2974980,2,3543.732524,13830.56933,91474.60445,6,683,0
6597386,5,10210.74669,33515.97117,107870.3896,2,649,1
8736120,0,4051.8396,5426.196012,64837.00878,3,547,0
8827558,3,3244.808038,9179.709376,44474.16335,2,633,1
